1949051612 12 H
1949051700 12 H
1949051712 12 H
1949051800 11 HSE
1949051812 11 HSE
1949051900 11 HSE
1949051912  7 HE
1949052000  7 HE
1949052012  7 HE
1949052100 12 H
1949052112 11 HSE
1949052200 11 HSE
1949052212 11 HSE
1949052300 11 HSE
1949052312 11 HSE
1949052400  7 HE
1949052412  7 HE
1949052500  7 HE
1949052512  7 HE
1949052600  7 HE
1949052612  7 HE
1949052700  7 HE
1949052712  4 NE
1949052800  7 HE
1949052812  4 NE
1949052900 11 HSE
1949052912  6 HW
1949053000 11 HSE
1949053012 11 HSE
1949053100 11 HSE
1949053112 11 HSE
1949060100  4 NE
1949060112  9 HNW
1949060200  9 HNW
1949060212  9 HNW
1949060300 12 H
1949060312  7 HE
1949060400  2 T
1949060412  2 T
1949060500  1 TSW
1949060512  1 TSW
1949060600  1 TSW
1949060612  2 T
1949060700  1 TSW
1949060712  3 SW
1949060800  3 SW
1949060812  9 HNW
1949060900  9 HNW
1949060912  3 SW
1949061000  9 HNW
1949061012  9 HNW
1949061100  9 HNW
1949061112  9 HNW
1949061200  8 W
1949061212  2 T
1949061300  2 T
1949061312  2 T
1949061400  2 T
1949061412  3 SW
1949061500  2 T
1949061512  3 SW
1949061600  3 SW
1949061612  2 T
1949061700  2 T
1949061712  3 SW
1949061800  9 HNW
1949061812  9 HNW
1949061900  9 HNW
1949061912 12 H
1949062000  7 HE
1949062012 10 TNW
1949062100 10 TNW
1949062112 10 TNW
1949062200  2 T
1949062212  2 T
1949062300  2 T
1949062312  8 W
1949062400  8 W
1949062412  8 W
1949062500  2 T
1949062512  8 W
1949062600  8 W
1949062612  2 T
1949062700  2 T
1949062712  2 T
1949062800  3 SW
1949062812 11 HSE
1949062900  4 NE
1949062912  5 R
1949063000  3 SW
1949063012  3 SW
1949070100  8 W
1949070112  8 W
1949070200  2 T
1949070212  2 T
1949070300  2 T
1949070312  3 SW
1949070400  3 SW
1949070412  2 T
1949070500  2 T
1949070512  2 T
1949070600  2 T
1949070612  3 SW
1949070700  3 SW
1949070712  3 SW
1949070800  2 T
1949070812  2 T
1949070900  3 SW
1949070912  3 SW
1949071000  8 W
1949071012  8 W
1949071100  3 SW
1949071112  3 SW
1949071200  3 SW
1949071212  3 SW
1949071300  9 HNW
1949071312  9 HNW
1949071400  9 HNW
1949071412  9 HNW
1949071500 12 H
1949071512 12 H
1949071600 12 H
1949071612 12 H
1949071700 12 H
1949071712 12 H
1949071800 12 H
1949071812 12 H
1949071900  7 HE
1949071912  7 HE
1949072000  7 HE
1949072012  7 HE
1949072100  7 HE
1949072112  8 W
1949072200  8 W
1949072212  8 W
1949072300 12 H
1949072312 12 H
1949072400 12 H
1949072412 11 HSE
1949072500 11 HSE
1949072512  4 NE
1949072600  4 NE
1949072612  4 NE
1949072700  4 NE
1949072712 10 TNW
1949072800  1 TSW
1949072812  1 TSW
1949072900  1 TSW
1949072912  1 TSW
1949073000  1 TSW
1949073012 10 TNW
1949073100  2 T
1949073112  2 T
1949080100  1 TSW
1949080112  2 T
1949080200  2 T
1949080212  3 SW
1949080300  9 HNW
1949080312 11 HSE
1949080400 11 HSE
1949080412 11 HSE
1949080500 11 HSE
1949080512 11 HSE
1949080600 11 HSE
