,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1922-10-01,14.28,13.36,13.01,13.43,11.600000000000001,13.55,12.46
1922-11-01,15.280000000000001,14.16,13.41,14.030000000000001,10.5,13.05,11.86
1922-12-01,17.18,16.259999999999998,15.81,16.23,13.5,14.850000000000001,13.46
1923-01-01,18.080000000000002,16.46,16.91,17.029999999999998,16.3,16.25,14.76
1923-02-01,17.28,15.56,15.61,15.63,13.0,15.15,12.36
1923-03-01,16.18,14.06,14.41,14.229999999999999,12.3,13.049999999999999,12.66
1923-04-01,13.78,10.36,11.71,12.03,10.100000000000001,9.25,9.559999999999999
1923-05-01,13.780000000000001,10.76,11.31,10.629999999999999,9.9,8.15,8.559999999999999
1923-06-01,11.38,7.459999999999999,8.21,7.83,6.9,5.55,5.5600000000000005
1923-07-01,9.48,6.46,7.610000000000001,7.23,5.6,4.55,5.76
1923-08-01,9.48,6.5600000000000005,7.31,7.030000000000001,6.1,6.25,7.76
1923-09-01,11.98,10.26,10.41,10.73,9.600000000000001,9.95,10.46
1923-10-01,13.479999999999999,11.46,11.809999999999999,12.73,11.200000000000001,11.15,11.360000000000001
1923-11-01,15.98,15.06,14.91,14.73,13.100000000000001,15.38,15.059999999999999
1923-12-01,18.48,17.759999999999998,16.61,17.130000000000003,14.0,17.68,15.46
1924-01-01,19.180000000000003,18.759999999999998,17.21,17.63,15.0,17.38,15.860000000000001
1924-02-01,19.78,17.96,17.51,17.93,16.1,17.580000000000002,16.560000000000002
1924-03-01,18.979999999999997,16.26,15.81,16.93,16.4,13.879999999999999,14.26
1924-04-01,18.08,15.36,15.91,15.53,14.7,14.780000000000001,14.059999999999999
1924-05-01,13.680000000000001,9.559999999999999,10.81,10.83,9.700000000000001,8.08,9.26
1924-06-01,11.18,8.36,9.21,8.13,7.8,6.4799999999999995,7.16
1924-07-01,9.98,6.76,8.010000000000002,6.93,6.3,5.48,7.06
1924-08-01,10.68,7.96,9.01,8.73,8.2,6.9799999999999995,8.46
1924-09-01,12.48,11.06,11.51,10.63,10.200000000000001,11.98,11.46
1924-10-01,13.78,12.66,13.11,13.13,12.0,13.280000000000001,11.860000000000001
1924-11-01,15.580000000000002,14.06,13.91,14.030000000000001,13.3,13.780000000000001,13.76
1924-12-01,16.18,15.059999999999999,14.41,15.23,14.0,13.48,13.66
1925-01-01,18.68,16.96,16.51,17.63,16.2,15.479999999999999,14.76
1925-02-01,18.180000000000003,15.760000000000002,16.01,16.13,15.200000000000001,14.58,13.56
1925-03-01,16.979999999999997,14.06,14.81,14.329999999999998,12.2,13.379999999999999,12.959999999999999
1925-04-01,14.979999999999999,12.06,13.01,12.229999999999999,10.8,12.180000000000001,10.959999999999999
1925-05-01,13.48,9.86,10.61,9.93,9.200000000000001,6.48,7.659999999999999
1925-06-01,10.98,7.56,7.8100000000000005,7.73,6.6,4.68,5.5600000000000005
1925-07-01,10.28,7.46,8.31,7.930000000000001,7.7,5.68,6.56
1925-08-01,9.98,7.46,8.209999999999999,8.13,7.199999999999999,5.9799999999999995,6.66
1925-09-01,11.280000000000001,8.96,9.610000000000001,8.73,8.100000000000001,9.58,7.5600000000000005
1925-10-01,13.28,12.06,11.809999999999999,11.93,10.600000000000001,11.280000000000001,11.46
1925-11-01,13.98,12.86,13.01,13.030000000000001,10.8,11.780000000000001,10.66
1925-12-01,16.58,16.759999999999998,14.91,15.63,12.7,15.280000000000001,12.96
1926-01-01,18.48,17.759999999999998,16.91,16.029999999999998,15.200000000000001,18.09,14.860000000000001
1926-02-01,16.580000000000002,15.46,14.81,15.63,12.8,14.59,13.26
1926-03-01,16.779999999999998,14.06,13.81,14.629999999999999,12.5,13.29,12.76
1926-04-01,16.08,14.059999999999999,14.21,13.93,12.9,13.39,13.059999999999999
1926-05-01,13.58,10.459999999999999,11.41,10.129999999999999,9.4,8.59,8.059999999999999
1926-06-01,10.68,6.959999999999999,8.510000000000002,7.23,7.1,6.09,7.56
1926-07-01,10.58,7.36,8.31,7.63,7.2,5.89,6.76
1926-08-01,10.78,7.26,8.41,7.630000000000001,7.5,7.289999999999999,7.36
1926-09-01,11.58,9.96,10.110000000000001,9.93,8.8,8.89,9.46
