,year,month,day,RMM1,RMM2,phase,lon,amplitude,amplitude**2
2007-08-07,2007,8,7,0.8892,0.4049,5,159.5,0.9771,0.9547
2007-08-08,2007,8,8,0.897,0.4182,5,160.0,0.9897,0.9795
2007-08-09,2007,8,9,0.6385,0.411,5,167.8,0.7594,0.5766
2007-08-10,2007,8,10,0.2918,0.2735,5,178.1,0.3999,0.16
2007-08-11,2007,8,11,0.14,0.1801,6,187.1,0.2281,0.052
2007-08-12,2007,8,12,0.1821,-0.0063,4,133.0,0.1822,0.0332
2007-08-13,2007,8,13,0.0627,-0.0076,4,128.0,0.0632,0.004
2007-08-14,2007,8,14,0.0453,-0.2084,3,57.3,0.2133,0.0455
2007-08-15,2007,8,15,0.0577,-0.3972,3,53.3,0.4014,0.1611
2007-08-16,2007,8,16,0.0995,-0.553,3,55.2,0.5618,0.3156
2007-08-17,2007,8,17,0.1155,-0.6719,3,54.7,0.6818,0.4648
2007-08-18,2007,8,18,0.3364,-0.5676,3,75.7,0.6598,0.4354
2007-08-19,2007,8,19,0.0443,-0.2292,3,55.9,0.2335,0.0545
2007-08-20,2007,8,20,-0.2104,-0.1608,1,352.4,0.2648,0.0701
2007-08-21,2007,8,21,-0.2464,0.1011,8,292.7,0.2663,0.0709
2007-08-22,2007,8,22,-0.3155,0.0823,8,300.4,0.3261,0.1063
2007-08-23,2007,8,23,-0.6677,-0.0833,1,322.1,0.6728,0.4527
2007-08-24,2007,8,24,-0.9293,-0.1657,1,325.1,0.944,0.891
2007-08-25,2007,8,25,-1.1247,-0.463,1,337.4,1.2163,1.4794
2007-08-26,2007,8,26,-0.9732,-0.5176,1,343.0,1.1023,1.2151
2007-08-27,2007,8,27,-0.9753,-0.6999,1,350.7,1.2004,1.4411
2007-08-28,2007,8,28,-1.1746,-1.0796,1,357.6,1.5953,2.5451
2007-08-29,2007,8,29,-1.0733,-1.3042,2,5.5,1.6891,2.8529
2007-08-30,2007,8,30,-0.8156,-1.3946,2,14.7,1.6156,2.6102
2007-08-31,2007,8,31,-0.5888,-1.3298,2,21.1,1.4543,2.115
2007-09-01,2007,9,1,-0.6252,-1.157,2,16.6,1.3152,1.7297
2007-09-02,2007,9,2,-0.409,-0.9467,2,21.6,1.0313,1.0635
2007-09-03,2007,9,3,-0.3773,-0.5874,2,12.3,0.6981,0.4873
2007-09-04,2007,9,4,-0.3228,-0.4153,2,7.1,0.526,0.2767
2007-09-05,2007,9,5,-0.0634,-0.4269,2,36.6,0.4316,0.1863
2007-09-06,2007,9,6,0.3802,-0.1944,4,107.9,0.427,0.1824
2007-09-07,2007,9,7,0.7791,0.144,5,145.5,0.7923,0.6277
2007-09-08,2007,9,8,0.8937,0.2312,5,149.5,0.9231,0.8522
2007-09-09,2007,9,9,1.1088,0.503,5,159.4,1.2176,1.4826
2007-09-10,2007,9,10,1.3035,0.6058,5,159.9,1.4374,2.0661
2007-09-11,2007,9,11,1.1705,0.9752,5,174.8,1.5235,2.3211
2007-09-12,2007,9,12,0.8803,0.8516,5,179.0,1.2248,1.5001
2007-09-13,2007,9,13,0.7743,0.8717,6,183.4,1.1659,1.3594
2007-09-14,2007,9,14,0.9876,0.7945,5,173.8,1.2675,1.6066
2007-09-15,2007,9,15,1.2156,0.6085,5,161.6,1.3594,1.8479
2007-09-16,2007,9,16,1.3087,0.5953,5,159.5,1.4378,2.0671
2007-09-17,2007,9,17,1.1306,0.567,5,161.6,1.2648,1.5997
2007-09-18,2007,9,18,1.0232,0.4797,5,160.1,1.1301,1.2771
2007-09-19,2007,9,19,1.0178,0.6104,5,166.0,1.1868,1.4085
2007-09-20,2007,9,20,0.8932,0.6349,5,170.4,1.0958,1.2009
2007-09-21,2007,9,21,0.6148,0.6698,6,182.5,0.9092,0.8266
2007-09-22,2007,9,22,0.587,0.8684,6,190.9,1.0482,1.0987
2007-09-23,2007,9,23,0.668,0.7079,6,181.7,0.9733,0.9473
2007-09-24,2007,9,24,0.4738,0.5435,6,183.9,0.721,0.5199
2007-09-25,2007,9,25,0.325,0.6488,6,198.4,0.7256,0.5265
2007-09-26,2007,9,26,0.2586,0.7238,6,205.3,0.7687,0.5908
2007-09-27,2007,9,27,0.3991,0.7407,6,196.7,0.8414,0.7079
2007-09-28,2007,9,28,0.3095,0.5474,6,195.5,0.6289,0.3955
2007-09-29,2007,9,29,0.0026,0.4178,6,224.6,0.4178,0.1745
2007-09-30,2007,9,30,-0.2751,0.5004,7,253.8,0.571,0.3261
2007-10-01,2007,10,1,-0.3543,0.82,7,248.4,0.8933,0.7979
2007-10-02,2007,10,2,-0.2786,1.0211,7,240.3,1.0585,1.1203
2007-10-03,2007,10,3,-0.5015,1.0449,7,250.6,1.159,1.3434
2007-10-04,2007,10,4,-0.6891,1.0511,7,258.2,1.2568,1.5796
2007-10-05,2007,10,5,-0.693,1.1438,7,256.2,1.3374,1.7886
2007-10-06,2007,10,6,-0.6968,1.0003,7,259.9,1.219,1.4861
2007-10-07,2007,10,7,-1.0242,0.6852,8,281.2,1.2323,1.5185
2007-10-08,2007,10,8,-1.4376,0.6854,8,289.5,1.5927,2.5365
2007-10-09,2007,10,9,-1.7619,0.9184,8,287.5,1.9868,3.9475
2007-10-10,2007,10,10,-2.1093,0.826,8,293.6,2.2653,5.1316
2007-10-11,2007,10,11,-2.2563,0.6289,8,299.4,2.3423,5.4866
2007-10-12,2007,10,12,-2.3332,0.7417,8,297.4,2.4482,5.9939
2007-10-13,2007,10,13,-2.2821,0.7242,8,297.4,2.3943,5.7325
2007-10-14,2007,10,14,-2.4282,0.4837,8,303.7,2.4759,6.13
2007-10-15,2007,10,15,-2.3378,0.2705,8,308.4,2.3534,5.5385
2007-10-16,2007,10,16,-2.3201,0.0502,8,313.8,2.3206,5.3854
2007-10-17,2007,10,17,-2.4638,-0.111,1,317.6,2.4663,6.0828
2007-10-18,2007,10,18,-2.4124,-0.2979,1,322.0,2.4307,5.9085
2007-10-19,2007,10,19,-2.3664,-0.5334,1,327.7,2.4258,5.8845
2007-10-20,2007,10,20,-2.0194,-0.7822,1,336.2,2.1656,4.69
2007-10-21,2007,10,21,-1.5661,-0.893,1,344.7,1.8028,3.2502
2007-10-22,2007,10,22,-1.1089,-0.8472,1,352.4,1.3954,1.9472
2007-10-23,2007,10,23,-0.6216,-0.7426,2,5.1,0.9685,0.9379
2007-10-24,2007,10,24,-0.0851,-0.6037,2,37.0,0.6096,0.3717
2007-10-25,2007,10,25,0.0283,-0.3958,3,49.1,0.3969,0.1575
2007-10-26,2007,10,26,0.1576,-0.2779,3,74.6,0.3195,0.1021
2007-10-27,2007,10,27,0.3639,-0.0745,4,123.4,0.3714,0.138
2007-10-28,2007,10,28,0.7593,-0.2929,4,113.9,0.8138,0.6623
2007-10-29,2007,10,29,0.657,-0.6382,4,90.8,0.916,0.839
2007-10-30,2007,10,30,0.5002,-0.6963,3,80.7,0.8574,0.7351
2007-10-31,2007,10,31,0.6023,-0.7186,3,85.0,0.9376,0.8792
2007-11-01,2007,11,1,0.5966,-0.7879,3,82.1,0.9883,0.9767
2007-11-02,2007,11,2,0.5878,-0.8032,3,81.2,0.9953,0.9907
2007-11-03,2007,11,3,0.3746,-0.8214,3,69.5,0.9028,0.8151
2007-11-04,2007,11,4,0.375,-0.8142,3,69.7,0.8964,0.8036
